Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Buick,lacrosse,12900,2021,53000,automatic,Unknown,excellent,Unknown,gas,Unknown,salvage,https://phoenix.craigslist.org/evl/cto/d/gilbert-2021-buick-encore/7836313798.html
Hyundai,Elantra,9855,2012,67000,automatic,sedan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/cph/cto/d/tucson-2012-hyundai-elantra-limited-67k/7836313722.html
Lexus,rx400h awd hybrid,3500,2008,240000,automatic,Unknown,good,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-lexus-rx-400h-awd-hybrid/7836313620.html
Ford,Unknown,14500,2006,93499,automatic,truck,excellent,Unknown,diesel,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2006-ford-550/7836313610.html
Ford,Unknown,31000,2017,88300,automatic,pickup,excellent,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/gilbert-2017-ford-f150-black-widow/7836313484.html
Land,rover lr4,2900,2003,118500,automatic,SUV,Unknown,8,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2003-range-rover-hse-mechanics/7836313120.html
Mitsubishi,Unknown,3850,2001,11111,manual,Unknown,good,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/gilbert-2001-mitsubishi-gt-v6-manual/7836312918.html
Mercedes-Benz,sl500,5700,2006,115998,automatic,sedan,like new,6,gas,WDBUF56JX6A953605,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2006-mercedes-e350-low-miles/7836312532.html
Hyundai,Elantra,5300,2007,107000,automatic,Unknown,Unknown,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2006-hyundai-sante-fe-gls/7836311563.html
Honda,CR-V EX-L,7200,2010,143000,automatic,Unknown,Unknown,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2010-honda-civic-ex/7836311394.html
Honda,CR-V EX-L,21500,2019,51800,automatic,SUV,excellent,6,gas,5FNYF7H2XKB009826,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2019-honda-passport-sport-for/7836311059.html
Ford,Unknown,16500,1996,285764,automatic,pickup,good,8,diesel,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/cornville-1996-ford-350-4x4-73/7836310842.html
Pontiac,Vibe GT,2950,2003,272000,manual,hatchback,good,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/scottsdale-2003-pontiac-vibe-gt-toyota/7836310815.html
Tesla,3,30500,2020,19000,automatic,sedan,like new,Unknown,electric,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/paradise-valley-2020-tesla-model-only/7836310536.html
Ford,Unknown,7995,2013,120000,automatic,truck,fair,6,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/phoenix-2013-f150-4x4-xl/7836310140.html
Buick,lacrosse,10200,2020,45000,automatic,Unknown,excellent,4,gas,Unknown,rebuilt,https://phoenix.craigslist.org/evl/cto/d/chandler-2020-buick-encore-preferred/7836308108.html
Chevrolet,sonic ls,11200,2022,17000,automatic,Unknown,excellent,4,gas,Unknown,rebuilt,https://phoenix.craigslist.org/evl/cto/d/gilbert-2022-chevrolet-chevy-trax-awd/7836307411.html
Chrysler,town and country,5000,2005,133000,automatic,minivan,Unknown,6,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2005-chrysler-town-and-country/7836307223.html
Toyota,camry,4500,2006,175000,automatic,hatchback,Unknown,4,hybrid,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/mesa-2006-toyota-prius-hybrid40-45mpg/7836307060.html
Chrysler,town and country,4900,2006,66845,automatic,SUV,like new,4,gas,3A4FY48B36T353547,clean,https://phoenix.craigslist.org/wvl/cto/d/sun-city-2006-chrysler-pt-cruiser-clean/7836306854.html
Jeep,wrangler,8200,2008,97000,automatic,SUV,good,Unknown,gas,Unknown,clean,https://phoenix.craigslist.org/nph/cto/d/mesa-2008-jeep-grand-cherokee-limited/7836306643.html
Mercury,2 dr hard top,22500,1953,12500,automatic,coupe,like new,8,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/prescott-valley-1953-mercury/7836306262.html
Volkswagen,tiguan,13000,2020,68000,automatic,SUV,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/tempe-2020-vw-tiguan/7836304424.html
Chrysler,town and country,13000,2021,100000,automatic,minivan,excellent,4,gas,Unknown,clean,https://phoenix.craigslist.org/evl/cto/d/phoenix-2021-chrysler-voyager-clean/7836304263.html
