Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Oldsmobile,cutlass,11000,1978,100000,automatic,sedan,Unknown,8,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/macomb-1978-oldmobile-cutlass/7835744700.html
Chevy,malibu lt,26500,2018,123000,automatic,SUV,excellent,6,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/madison-heights-chevy-tahoe-premier-lt/7835726876.html
Ford,Unknown,4300,2012,173000,automatic,sedan,excellent,4,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/grosse-pointe-2012-ford-fusion-sel/7835726337.html
Volvo,860,12000,2004,1459365,automatic,truck,good,Unknown,diesel,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/warren-2004-volvo-860/7835722853.html
Jeep,grand cherokee,34950,2022,27000,manual,SUV,good,6,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/rochester-2022-jeep-wrangler-rubicon-2d/7835722628.html
Ford,Unknown,4250,2011,185000,automatic,sedan,like new,6,gas,Unknown,rebuilt,https://detroit.craigslist.org/wyn/cto/d/belleville-2011-ford-taurus-limited/7835720271.html
Gmc,savana 2500 cargo,6975,2017,180000,automatic,SUV,Unknown,6,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/livonia-excellent-2017-gmc-terrain-sle/7835716449.html
Mazda,cx-9 grand touring,17400,2019,40052,automatic,SUV,like new,4,gas,JM3TCBCY6K0334643,rebuilt,https://detroit.craigslist.org/wyn/cto/d/dearborn-2019-mazda-cx-touring/7835713953.html
Gmc,savana 2500 cargo,5000,2016,136000,automatic,SUV,like new,4,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-2016-gmc-terrien/7835685863.html
Gmc,savana 2500 cargo,13500,2015,115000,automatic,truck,like new,8,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-2015-gmc-sierra-1500/7835685361.html
Chevy,malibu lt,8000,2017,92300,automatic,hatchback,excellent,4,gas,Unknown,clean,https://detroit.craigslist.org/wyn/cto/d/detroit-2017-chevy-cruze-premier/7835684749.html
Nissan,sentra,5000,2016,121000,automatic,SUV,like new,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-2016-nissan-pathfinder/7835684525.html
Chevy,malibu lt,5000,2016,141000,automatic,SUV,like new,4,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-2016-chevy-equinox/7835684023.html
Gmc,savana 2500 cargo,23000,2021,180000,automatic,truck,like new,8,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-2021-gmc-sierra-1500/7835683233.html
Bentley,R type,45000,1953,39000,manual,sedan,excellent,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-1953-bentley-type/7835683026.html
Ford,Unknown,3500,2013,188000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://detroit.craigslist.org/okl/cto/d/detroit-2013-ford-fusion-se/7835663030.html
Volkswagen,passat sel,7750,2013,74114,automatic,sedan,excellent,5,gas,1VWCH7A31DC048552,rebuilt,https://detroit.craigslist.org/mcb/cto/d/warren-volkswagen-passat-sel-premium-25/7835656183.html
Volkswagen,passat sel,9800,2013,157500,automatic,SUV,excellent,6,gas,Unknown,clean,https://detroit.craigslist.org/mcb/cto/d/sterling-heights-vw-touareg-sport-lux/7835653460.html
