Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Volkswagen,golf,3400,2000,93000,automatic,convertible,Unknown,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/westerville-2000-volkswagen-cabriolet/7836293826.html
Audi,Q5 Q5 quattro Premium Plus,2000,2009,280325,automatic,SUV,Unknown,Unknown,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-audi-q7/7836285025.html
Honda,Accord EX,10900,2014,91000,automatic,sedan,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2014-honda-accord-sport-low/7836278509.html
Dodge,charger,3800,2008,160262,automatic,pickup,excellent,8,gas,1D3HW28N98S567151,clean,https://columbus.craigslist.org/cto/d/columbus-2008-dodge-dakota-4wd-crew-cab/7836242423.html
Seadoo,XP’s and Magic tilt trailer,2500,1993,1000,manual,other,good,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-seadoo-xps-and-trailer/7836242260.html
Ford,f150 svt raptor,17900,2000,88234,automatic,pickup,excellent,Unknown,diesel,Unknown,clean,https://columbus.craigslist.org/cto/d/blacklick-2000-ford-xlt-k-miles/7836239471.html
Gmc,savana 3500 cutaway,16900,2018,125600,automatic,truck,like new,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2018-box-truck-gmc-savana-16/7836197804.html
Nissan,Sentra,2000,2010,168201,automatic,sedan,salvage,6,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/columbus-2010-nissa-altima/7836185272.html
Cadillac,escalade ext awd,3000,2011,158000,automatic,SUV,good,6,gas,Unknown,salvage,https://columbus.craigslist.org/cto/d/dublin-2011-cadillac-srx4-luxury/7836180804.html
Hyundai,sonata limited,3850,2008,226614,automatic,sedan,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2008-hyundai-azera-limited/7836161904.html
Nissan,Sentra,11999,2020,17000,automatic,hatchback,excellent,Unknown,electric,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2020-nissan-leaf-low-miles/7836130592.html
Dodge,charger,2400,2014,200000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2014-dodge-avenger-for-sale/7836068115.html
Saab,9-3 w/Dual air bags,7800,2001,111509,manual,hatchback,excellent,4,gas,YS3DD35HX12052725,clean,https://columbus.craigslist.org/cto/d/mount-vernon-2001-saab-door-hatchback/7836047546.html
Toyota,Prius 5 Hybrid,2650,2005,134250,automatic,wagon,fair,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2005-toyota-scion/7836041648.html
Mazda,6,5800,2012,140000,automatic,sedan,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/dublin-mazda-great-condition/7835967700.html
Subaru,wrx,10900,2010,83960,automatic,SUV,like new,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/new-albany-2010-subaru-forester-awd/7835953422.html
Lexus,LS460,5600,2007,184351,automatic,SUV,excellent,6,gas,2T2HK31U97C025927,clean,https://columbus.craigslist.org/cto/d/westerville-2007-lexus-rx350/7835937337.html
Xv,Crosstrek,3600,2015,295000,automatic,hatchback,excellent,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2015-subaru-xv-crosstrek/7835930429.html
Chevy,equinox,8000,2007,152000,automatic,truck,good,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-chevy-box-truck/7835925054.html
Honda,Accord EX,8300,2015,173200,automatic,sedan,excellent,4,gas,1HGCR2F39FA246582,salvage,https://columbus.craigslist.org/cto/d/columbus-for-sale/7835920530.html
Chevrolet,silverado 1500,12000,1987,85000,automatic,convertible,good,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/mount-vernon-1987-corvette-convertable/7835911712.html
Toyota,Prius 5 Hybrid,15999,2018,70000,automatic,sedan,excellent,4,gas,3MYDLBYV6JY316256,clean,https://columbus.craigslist.org/cto/d/lancaster-2018-toyota-yaris-ia-sedan/7835910233.html
Kia,sorento,7100,2017,139301,automatic,SUV,like new,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/blacklick-2017-kia-sorento-lx-v6/7835886017.html
Ford,f150 svt raptor,4800,1999,180000,automatic,pickup,Unknown,8,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/ashville-1999-ford-ranger-v8-awd/7835881976.html
Jeep,wrangler unlimited sahara 4x4,11500,1998,150857,manual,SUV,Unknown,Unknown,gas,Unknown,rebuilt,https://columbus.craigslist.org/cto/d/minford-jeep-wrangler/7835841371.html
Lexus,LS460,6950,2003,157000,automatic,sedan,Unknown,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-beautiful-2003-lexus-ls-430/7835840004.html
Mazda,6,24500,2001,16367,automatic,convertible,like new,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/commercial-point-2001-mazda-miata-mx/7835802992.html
Chevrolet,silverado 1500,49500,2016,13872,automatic,coupe,like new,8,gas,1G1YD2D77G5116537,clean,https://columbus.craigslist.org/cto/d/commercial-point-2016-corvette-stingray/7835794220.html
Jeep,wrangler unlimited sahara 4x4,9500,2002,88600,automatic,SUV,excellent,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/howard-2002-jeep-wrangler/7835750115.html
Ford,f150 svt raptor,6500,1991,91000,automatic,pickup,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/orient-1991-ford-150-custom-2wd/7835664016.html
Mazda,6,4200,2010,195791,automatic,SUV,good,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/utica-2010-mazda-cx7-reliable-car-very/7835636848.html
Jeep,wrangler unlimited sahara 4x4,4850,2012,157000,automatic,SUV,good,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/pataskala-2012-jeep-liberty-sport-x/7835633873.html
Honda,Accord EX,3500,2005,221000,automatic,coupe,Unknown,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2005-honda-civic-ex-coupe-runs/7835620447.html
Mci,MC-7 Bus,27000,1970,18377,automatic,bus,good,6,diesel,Unknown,clean,https://columbus.craigslist.org/cto/d/springfield-1970-mci-mc7-bus-coach/7835608276.html
Chevy,equinox,5000,2016,146000,automatic,SUV,good,4,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/bellefontaine-chevy-equinox/7835572022.html
Chevy,equinox,14000,1985,20000,other,Unknown,Unknown,Unknown,other,Unknown,clean,https://columbus.craigslist.org/cto/d/carroll-1985-chevy-monte-carlo-pro/7835523845.html
Acura,RDX,3000,2003,185000,automatic,sedan,Unknown,6,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/new-albany-2003-acura-tl-32-vtech-v6/7835458166.html
Hyundai,sonata limited,6500,2016,160000,automatic,SUV,excellent,Unknown,gas,Unknown,clean,https://columbus.craigslist.org/cto/d/columbus-2016-hyundai-santa-fe-sport/7835457303.html
