Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Kia,rio lx,6300,2016,104000,automatic,sedan,excellent,4,gas,KNAFX4A66G5552516,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2016-kia-forte-lx-clean-title/7836317428.html
Hyundai,Sonata,6900,2015,135000,automatic,sedan,excellent,4,gas,5NPE24AF1FH011319,clean,https://sandiego.craigslist.org/csd/cto/d/la-mesa-2015-hyundai-sonata-se-clean/7836317057.html
Subaru,Outback 2015,14900,2017,54724,automatic,SUV,excellent,4,gas,JF2SJABC0HH450328,clean,https://sandiego.craigslist.org/nsd/cto/d/carlsbad-2017-subaru-forester-awd-very/7836315507.html
Toyota,Unknown,49000,2016,111000,manual,pickup,excellent,8,gas,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2016-toyota-tundra-trd-off/7836315229.html
Hyundai,Sonata,7900,2019,169000,automatic,sedan,excellent,4,gas,5NPE34AF9KH802799,clean,https://sandiego.craigslist.org/csd/cto/d/la-mesa-2019-hyundai-sonata-sel-clean/7836315170.html
Dodge,grand caravan,4500,2007,159000,automatic,SUV,excellent,6,gas,1D8GU58K37W529389,clean,https://sandiego.craigslist.org/esd/cto/d/santee-2007-dodge-nitro/7836314954.html
Nissan,Rogue,6900,2010,88000,automatic,SUV,excellent,6,gas,JN8AZ1MU5AW016226,clean,https://sandiego.craigslist.org/csd/cto/d/la-mesa-2010-nissan-murano-sl-clean/7836314798.html
Ford,f450 super duty,4800,2008,167000,automatic,SUV,excellent,4,hybrid,1FMCU49H58KE50658,clean,https://sandiego.craigslist.org/esd/cto/d/santee-2008-ford-escape-hybrid-smogged/7836314790.html
Honda,Civic LX,7900,2009,132000,automatic,sedan,excellent,4,gas,1HGCP26759A025672,clean,https://sandiego.craigslist.org/csd/cto/d/la-mesa-2009-honda-accord-ex-clean-title/7836314666.html
Mercedes-Benz,GLE450 4MATIC / GLE450 4-M Turbo,9900,2015,143000,automatic,sedan,excellent,4,gas,55SWF4KB1FU007773,clean,https://sandiego.craigslist.org/csd/cto/d/la-mesa-2015-mercedes-benz-c300-4matic/7836313845.html
Toyota,Unknown,7900,2011,149000,automatic,sedan,excellent,4,gas,2T1BU4EE5BC732304,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2011-toyota-corolla-le-clean/7836313319.html
Kia,rio lx,13995,2021,31726,automatic,SUV,like new,4,gas,KNDJ23AUXM7790180,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-2021-kia-soul-lx/7836311806.html
Lexus,LS 400,7000,2003,200000,automatic,SUV,good,8,gas,JTJBT20X630009702,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-2003-lexus-gx470-4wd/7836311348.html
Tesla,Unknown,10000,2012,133000,automatic,hatchback,fair,Unknown,electric,5YJSA1CN8CFP01605,clean,https://sandiego.craigslist.org/nsd/cto/d/escondido-2012-tesla-model-85/7836310513.html
Lexus,LS 400,22600,2021,45000,automatic,SUV,excellent,6,hybrid,Unknown,clean,https://sandiego.craigslist.org/csd/cto/d/chula-vista-for-sale-2021-lexus-rx-450h/7836306522.html
Mercedes-Benz,GLE450 4MATIC / GLE450 4-M Turbo,10000,2007,128000,automatic,convertible,excellent,8,gas,WDBSK71FX7F125155,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2007-mercedes-benz-sl550/7836303961.html
Chevrolet,corvette,8000,1997,119425,automatic,truck,good,8,diesel,Unknown,clean,https://sandiego.craigslist.org/ssd/cto/d/bonita-1997-chevrolet-p30-van-old-tool/7836303025.html
Bmw,335i,7900,2004,100000,manual,sedan,excellent,8,gas,WBANB33594B087848,clean,https://sandiego.craigslist.org/csd/cto/d/san-diego-2004-bmw-545i-e60-dinan-stage/7836302571.html
